site_clean	country_clean	most_frequent_note	realm	lot_habitat	elevation	Latitude_clean	Longitude_clean	collection_start_date_clean	collection_end_date_clean	wetlands	NDVI	NDVI_year_max	NDVI_year_min	NDVI_year_avg	wildareas_human_footpr	hfp	population_density	night_light	temperature_2m	temperature_2m_min	temperature_2m_max	dewpoint_temperature_2m	relative_humidity	vpd	wind_speed	wind_direction	total_precipitation_sum	skin_reservoir_content	surface_solar_radiation_downwards_sum	temperature_2m_anml	relative_humidity_anml	temperature_2m_min_anml	temperature_2m_max_anml	wind_speed_anml	total_precipitation_sum_anml	surface_solar_radiation_downwards_sum_anml	wind_direction_rad	u_wind	v_wind	u_wind_anml	v_wind_anml	temperature_2m_year_avg	temperature_2m_min_year_avg	temperature_2m_max_year_avg	dewpoint_temperature_2m_year_avg	relative_humidity_year_avg	vpd_year_avg	wind_speed_year_avg	wind_direction_year_avg	total_precipitation_sum_year_avg	skin_reservoir_content_year_avg	surface_solar_radiation_downwards_sum_year_avg	temperature_2m_anml_year_avg	relative_humidity_anml_year_avg	temperature_2m_min_anml_year_avg	temperature_2m_max_anml_year_avg	wind_speed_anml_year_avg	total_precipitation_sum_anml_year_avg	surface_solar_radiation_downwards_sum_anml_year_avg	wind_speed_year_avg_tr	wind_speed_anml_year_avg_tr	Terra_aet	Terra_def	Terra_pdsi	Terra_pet	Terra_pr	Terra_ro	Terra_soil	Terra_srad	Terra_swe	Terra_tmmn	Terra_tmmx	Terra_vap	Terra_vpd	Terra_vs	Terra_month_year_avg	Terra_aet_year_avg	Terra_def_year_avg	Terra_pdsi_year_avg	Terra_pet_year_avg	Terra_pr_year_avg	Terra_ro_year_avg	Terra_soil_year_avg	Terra_srad_year_avg	Terra_swe_year_avg	Terra_tmmn_year_avg	Terra_tmmx_year_avg	Terra_vap_year_avg	Terra_vpd_year_avg	Terra_vs_year_avg	n	y	combined_traps	trap_damaged	Latitude	Longitude	yday	yday_adj	month	week	week_adj	year	collection_days	kg_code	zone	alphaFisher	alphaPoly	site
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2014-09-16	2014-09-23	0	826	833	686	795.7095890410959	1	6	0	0	8.1125	4.7299999999999995	12.25	4.1587499999999995	77.02375	0.269075	2.269623103804108	280	2.50875	0.16625	14474003.7890625	0.62625	-3.36125	0.31499999999999995	0.8399999999999999	0.2546559021318181	-1.7337500000000001	2800238.375	4.886921905584122	0.22796479467557781	-2.258145497019604	-0.12075942662518248	-0.22420256325860172	9.781123287671234	6.442520547945206	13.927808219178083	6.338684931506849	79.66446575342465	0.2695312328767123	1.8020821917808219	246.65479452054794	3.09827397260274	0.13873972602739726	12886567.476947773	0.5047397260273973	-0.3672328767123288	0.32087671232876713	0.7575068493150685	-0.10452054794520549	-0.11227397260273973	263343.7534246575	1.41868315792473	0.2485237907025032	66	0	-3.74	66	94	28	91.7	147.1	0	5.5	14.1	0.919	0.34	6.55	6.5	59.63333333333333	14.175	-3.0508333333333333	73.80833333333334	96.66666666666667	35.166666666666664	67.19166666666666	158.20833333333334	0	6.65	15.35	1.0074166666666666	0.38	5.776666666666666	935	204	FALSE	FALSE	-43.095	146.6545	259	76.5	9	38	12	2014	7	Cfb	Temperate	80.17860874840807	3.882020078450624	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2014-10-14	2014-10-21	0	789	833	686	795.7095890410959	1	6	0	0	8.3925	4.77375	13.0975	3.715	72.57375	0.3141125	0.8701260523722367	186.375	2.15375	0.095	17545847	-0.29625	-4.655	-0.62375	0.09250000000000001	0.13779267741111537	-2.13125	1348222.875	3.2528573934044314	0.16248088101688346	-0.854821215413416	-0.10846299892675684	-0.08498588007391611	9.781123287671234	6.442520547945206	13.927808219178083	6.338684931506849	79.66446575342465	0.2695312328767123	1.8020821917808219	246.65479452054794	3.09827397260274	0.13873972602739726	12886567.476947773	0.5047397260273973	-0.3672328767123288	0.32087671232876713	0.7575068493150685	-0.10452054794520549	-0.11227397260273973	263343.7534246575	1.41868315792473	0.2485237907025032	87.60000000000001	0	-4	87.60000000000001	98	10	91.7	200.4	0	6.4	15	0.966	0.37	7.24	6.5	59.63333333333333	14.175	-3.0508333333333333	73.80833333333334	96.66666666666667	35.166666666666664	67.19166666666666	158.20833333333334	0	6.65	15.35	1.0074166666666666	0.38	5.776666666666666	801	180	FALSE	FALSE	-43.095	146.6545	287	104.5	10	42	16	2014	7	Cfb	Temperate	71.92437317558452	3.760530100084472	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2014-10-28	2014-11-04	0	780	833	686	795.7095890410959	1	6	0	0	8.72875	5.87125	12.98375	5.06375	77.905	0.2584875	2.5763938488145026	245.875	5.7299999999999995	0.1925	16867668.5	-0.9450000000000001	1.5237500000000002	-0.2975	-1.05375	0.860920151728472	2.05875	-528666.125	4.291328298341058	0.6059167716251942	-2.504130613620725	0.044202839633841126	-0.8597846338592474	9.781123287671234	6.442520547945206	13.927808219178083	6.338684931506849	79.66446575342465	0.2695312328767123	1.8020821917808219	246.65479452054794	3.09827397260274	0.13873972602739726	12886567.476947773	0.5047397260273973	-0.3672328767123288	0.32087671232876713	0.7575068493150685	-0.10452054794520549	-0.11227397260273973	263343.7534246575	1.41868315792473	0.2485237907025032	88.30000000000001	6.3	-4.135	94.6	84.5	7	80.85	214.8	0	7	15.700000000000001	0.988	0.41000000000000003	6.65	6.5	59.63333333333333	14.175	-3.0508333333333333	73.80833333333334	96.66666666666667	35.166666666666664	67.19166666666666	158.20833333333334	0	6.65	15.35	1.0074166666666666	0.38	5.776666666666666	927	244	FALSE	FALSE	-43.095	146.6545	301	118.5	10	44	18	2014	7	Cfb	Temperate	107.61084773485821	5.014419652179144	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2014-11-25	2014-12-02	0	789.75	833	686	795.7095890410959	1	6	0	0	11.20375	8.4425	14.84125	7.95375	80.4725	0.2512375	1.0330506163370823	219.875	2.65125	0.1225	18623439	-0.07624999999999998	5.9825	0.85	-0.9212499999999999	0.1223758377870523	-0.6362500000000001	-2272069.75	3.8375426928225322	-0.08811109423171422	-1.029286165741926	-0.02866428671384232	-0.11897144338566958	9.781123287671234	6.442520547945206	13.927808219178083	6.338684931506849	79.66446575342465	0.2695312328767123	1.8020821917808219	246.65479452054794	3.09827397260274	0.13873972602739726	12886567.476947773	0.5047397260273973	-0.3672328767123288	0.32087671232876713	0.7575068493150685	-0.10452054794520549	-0.11227397260273973	263343.7534246575	1.41868315792473	0.2485237907025032	96	9.45	-4.1725	105.44999999999999	85	4.5	70.95	234.475	0	7.875	16.825000000000003	1.03675	0.46	5.9750000000000005	6.5	59.63333333333333	14.175	-3.0508333333333333	73.80833333333334	96.66666666666667	35.166666666666664	67.19166666666666	158.20833333333334	0	6.65	15.35	1.0074166666666666	0.38	5.776666666666666	1557	421	FALSE	FALSE	-43.095	146.6545	329	146.5	11	48	22	2014	7	Cfb	Temperate	189.25792080976956	6.623039125736694	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2014-12-09	2014-12-16	0	788.375	833	686	795.7095890410959	1	6	0	0	12.60125	8.4225	17.5125	8.36625	75.8875	0.3717375	0.7395401025962615	202.5	3.6225	0.11875000000000001	21339907	0.615	1.665	0.23625000000000002	1.025	0.39715088703660567	0.5850000000000001	-340313.25	3.5342917352885173	0.20150968035949995	-0.711557033602719	0.06373715649020131	-0.3920030637080612	9.781123287671234	6.442520547945206	13.927808219178083	6.338684931506849	79.66446575342465	0.2695312328767123	1.8020821917808219	246.65479452054794	3.09827397260274	0.13873972602739726	12886567.476947773	0.5047397260273973	-0.3672328767123288	0.32087671232876713	0.7575068493150685	-0.10452054794520549	-0.11227397260273973	263343.7534246575	1.41868315792473	0.2485237907025032	117	0	-3.88	117	127	6	73.8	250.3	0	8.700000000000001	18.1	1.117	0.49	5.72	6.5	59.63333333333333	14.175	-3.0508333333333333	73.80833333333334	96.66666666666667	35.166666666666664	67.19166666666666	158.20833333333334	0	6.65	15.35	1.0074166666666666	0.38	5.776666666666666	1698	518	FALSE	FALSE	-43.095	146.6545	343	160.5	12	50	24	2014	7	Cfb	Temperate	253.64842388958098	8.237575165366984	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2014-12-23	2014-12-30	0	805	833	686	795.7095890410959	1	6	0	0	11.795	7.83875	17.17625	7.57125	75.58375	0.347625	1.98731561737955	292.375	5.63875	0.1825	21230894.5	-0.375	1.0487499999999998	-0.74	0.61	0.13479668476512185	1.7575	239086.375	5.102906400518421	0.6220329630443742	-1.8874581733026294	-0.1054005717770461	-0.08402895746550343	9.781123287671234	6.442520547945206	13.927808219178083	6.338684931506849	79.66446575342465	0.2695312328767123	1.8020821917808219	246.65479452054794	3.09827397260274	0.13873972602739726	12886567.476947773	0.5047397260273973	-0.3672328767123288	0.32087671232876713	0.7575068493150685	-0.10452054794520549	-0.11227397260273973	263343.7534246575	1.41868315792473	0.2485237907025032	117	0	-3.88	117	127	6	73.8	250.3	0	8.700000000000001	18.1	1.117	0.49	5.72	6.5	59.63333333333333	14.175	-3.0508333333333333	73.80833333333334	96.66666666666667	35.166666666666664	67.19166666666666	158.20833333333334	0	6.65	15.35	1.0074166666666666	0.38	5.776666666666666	1506	475	FALSE	FALSE	-43.095	146.6545	357	174.5	12	52	26	2014	7	Cfb	Temperate	238.4892108225627	8.200426159537288	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2015-01-07	2015-01-13	0	800	837	712	796.1342465753424	1	6	0	0	14.898571428571428	10.894285714285715	19.715714285714284	10.934285714285714	77.47857142857143	0.4033285714285714	0.11231332521777274	182.42857142857142	4.405714285714286	0.17142857142857143	19195522.85714286	1.292857142857143	4.47	1.217142857142857	1.2871428571428571	0.562673722838067	1.8757142857142857	-3097005.285714286	3.183979221138227	-0.11221510791552751	0.004696017140056102	0.36053903072207827	-0.43198764530763406	9.063260273972602	5.890630136986301	12.902273972602739	5.680958904109589	79.92550684931507	0.2582287671232877	1.862164383561644	251.4082191780822	2.945972602739726	0.14454794520547945	12591169.25790882	-0.21252054794520547	-0.10652054794520549	-0.23082191780821917	-0.26764383561643834	-0.044986301369863015	-0.2644931506849315	-32054.460273972603	1.4574035181244496	0.25407993371772125	118.4	0	-1.71	118.4	192	56	91.7	250.4	0	9.8	19	1.207	0.51	5.58	6.5	61.775000000000006	13.533333333333333	-3.2216666666666667	75.38333333333334	88.75	31.083333333333332	65.45	157.82500000000002	0	6.175	14.775	0.9675833333333334	0.38	6.096666666666667	2439	552	FALSE	FALSE	-43.095	146.6545	7	189.5	1	2	28	2015	6	Cfb	Temperate	222.090758176863	6.352696305359205	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2015-01-20	2015-01-28	0	823	837	712	796.1342465753424	1	6	0	0	12.817777777777778	9.184444444444445	16.83888888888889	8.563333333333333	75.60555555555555	0.3777111111111111	1.0577401617268016	234.22222222222223	3.2622222222222224	0.17222222222222222	18310929.333333332	-0.6477777777777778	2.457777777777778	-0.4288888888888889	-1.3222222222222222	0.07939789993488608	0.4188888888888888	-2227462.6666666665	4.087948959115607	0.33584707168563	-1.0030059791297496	-0.032307987637017595	-0.0725273772372647	9.063260273972602	5.890630136986301	12.902273972602739	5.680958904109589	79.92550684931507	0.2582287671232877	1.862164383561644	251.4082191780822	2.945972602739726	0.14454794520547945	12591169.25790882	-0.21252054794520547	-0.10652054794520549	-0.23082191780821917	-0.26764383561643834	-0.044986301369863015	-0.2644931506849315	-32054.460273972603	1.4574035181244496	0.25407993371772125	118.4	0	-1.71	118.4	192	56	91.7	250.4	0	9.8	19	1.207	0.51	5.58	6.5	61.775000000000006	13.533333333333333	-3.2216666666666667	75.38333333333334	88.75	31.083333333333332	65.45	157.82500000000002	0	6.175	14.775	0.9675833333333334	0.38	6.096666666666667	3678	629	FALSE	FALSE	-43.095	146.6545	20	202.5	1	4	30	2015	8	Cfb	Temperate	217.99364903024394	5.321768094597918	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2015-03-03	2015-03-11	0	799	837	712	796.1342465753424	1	6	0	0	10.306666666666667	7.235555555555556	13.613333333333333	6.674444444444445	78.32	0.2730444444444444	2.75151586028506	287.77777777777777	4.217777777777778	0.18777777777777777	13308111.916232638	-2.2	1.9933333333333332	-1.7833333333333332	-3.3633333333333333	1.1293668518865456	2.1377777777777776	-1843376.4444444445	5.022669736294793	0.7700519266267584	-2.6415638473636505	0.2693764573708701	-1.0967706279593954	9.063260273972602	5.890630136986301	12.902273972602739	5.680958904109589	79.92550684931507	0.2582287671232877	1.862164383561644	251.4082191780822	2.945972602739726	0.14454794520547945	12591169.25790882	-0.21252054794520547	-0.10652054794520549	-0.23082191780821917	-0.26764383561643834	-0.044986301369863015	-0.2644931506849315	-32054.460273972603	1.4574035181244496	0.25407993371772125	85.9	5	-1.57	90.9	87	4	45.7	147.70000000000002	0	7.4	16.7	0.957	0.51	6.55	6.5	61.775000000000006	13.533333333333333	-3.2216666666666667	75.38333333333334	88.75	31.083333333333332	65.45	157.82500000000002	0	6.175	14.775	0.9675833333333334	0.38	6.096666666666667	1733	482	FALSE	FALSE	-43.095	146.6545	62	244.5	3	10	36	2015	8	Cfb	Temperate	220.91725938571085	7.249090096264194	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2015-03-17	2015-03-24	0	795	837	712	796.1342465753424	1	6	0	0	10.945	7.31	15.963750000000001	7.7225	80.59125	0.2543625	1.4296567606303685	266.125	4.30375	0.185	11868619.90625	-0.6325000000000001	1.6587500000000002	-1.13875	0.4275000000000001	0.10493725703097796	1.51	-324248.875	4.64475747186991	0.8242134588720027	-1.1681569361307444	-0.04813426247518951	-0.0932465585914842	9.063260273972602	5.890630136986301	12.902273972602739	5.680958904109589	79.92550684931507	0.2582287671232877	1.862164383561644	251.4082191780822	2.945972602739726	0.14454794520547945	12591169.25790882	-0.21252054794520547	-0.10652054794520549	-0.23082191780821917	-0.26764383561643834	-0.044986301369863015	-0.2644931506849315	-32054.460273972603	1.4574035181244496	0.25407993371772125	85.9	5	-1.57	90.9	87	4	45.7	147.70000000000002	0	7.4	16.7	0.957	0.51	6.55	6.5	61.775000000000006	13.533333333333333	-3.2216666666666667	75.38333333333334	88.75	31.083333333333332	65.45	157.82500000000002	0	6.175	14.775	0.9675833333333334	0.38	6.096666666666667	1684	353	FALSE	FALSE	-43.095	146.6545	76	258.5	3	12	38	2015	7	Cfb	Temperate	135.85698887754899	4.83049136394483	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2015-03-31	2015-04-07	0	831.75	837	712	796.1342465753424	1	6	0	0	10.14625	6.875	13.78875	7.21125	82.18625	0.2249125	0.8118696838371096	226.125	1.875	0.1625	9126938	-0.23750000000000004	2.0025	-0.615	-0.2749999999999999	0.3255288687233892	-0.9412499999999999	-930106.75	3.9466257710721777	-0.12455585805528598	-0.8022582014276199	-0.015067816552418735	0.325179958294899	9.063260273972602	5.890630136986301	12.902273972602739	5.680958904109589	79.92550684931507	0.2582287671232877	1.862164383561644	251.4082191780822	2.945972602739726	0.14454794520547945	12591169.25790882	-0.21252054794520547	-0.10652054794520549	-0.23082191780821917	-0.26764383561643834	-0.044986301369863015	-0.2644931506849315	-32054.460273972603	1.4574035181244496	0.25407993371772125	51.95	3.075	-2.1125	55.1125	52.875	2.25	44.12500000000001	114.975	0	6.175	14.424999999999999	0.9622499999999999	0.335	5.05375	6.5	61.775000000000006	13.533333333333333	-3.2216666666666667	75.38333333333334	88.75	31.083333333333332	65.45	157.82500000000002	0	6.175	14.775	0.9675833333333334	0.38	6.096666666666667	2360	372	FALSE	FALSE	-43.095	146.6545	90	272.5	3	14	40	2015	7	Cfb	Temperate	123.92851584972988	3.9154506712473873	AU04_179
AUS|AU04_179|Tasmania	Australia	NA	Australasia	1. Forest & Woodland	281	-43.095	146.6545	2015-04-21	2015-04-28	0	823	837	712	796.1342465753424	1	6	0	0	8.7775	6.95625	11.42625	6.8425	87.6475	0.137525	0.9349500568656429	209.5	1.4275	0.12625	6148693.25	-0.32999999999999996	5.24375	0.96375	-1.3425	0.1613544969207526	-1.05	-1797758.875	3.6564647829281203	-0.0696878529267003	-0.9323492971990355	-0.15438164455754622	-0.04692101341890027	9.063260273972602	5.890630136986301	12.902273972602739	5.680958904109589	79.92550684931507	0.2582287671232877	1.862164383561644	251.4082191780822	2.945972602739726	0.14454794520547945	12591169.25790882	-0.21252054794520547	-0.10652054794520549	-0.23082191780821917	-0.26764383561643834	-0.044986301369863015	-0.2644931506849315	-32054.460273972603	1.4574035181244496	0.25407993371772125	47.1	2.8000000000000003	-2.19	50	48	2	43.900000000000006	110.3	0	6	14.1	0.963	0.31	4.84	6.5	61.775000000000006	13.533333333333333	-3.2216666666666667	75.38333333333334	88.75	31.083333333333332	65.45	157.82500000000002	0	6.175	14.775	0.9675833333333334	0.38	6.096666666666667	1031	268	FALSE	FALSE	-43.095	146.6545	111	293.5	4	17	43	2015	7	Cfb	Temperate	117.26639434497439	5.174127610482548	AU04_179
BGD|IN01_238|Chittago	Bangladesh	NA	Indomalayan	NA	45	22.4685	91.7808	2014-04-01	2014-04-08	0	626	856	617	730.1287671232876	14	27	1517.2	15.7	27.8	24.7825	31.70625	23.47875	77.42	0.8435	2.7365673431294653	191.375	0.66375	0.0375	22213714.25	0.9675	-0.76	1.2575	1.115	0.20726158001317999	-2.7875	614489.25	3.340123856004148	-2.6942582561148876	-0.4793467146434052	-0.20676148116555565	0.01438931741902236	25.437424657534248	22.346657534246575	29.06013698630137	21.054575342465753	77.54345205479451	0.7221208219178082	2.5541369863013696	232.91232876712328	4.488	0.1104109589041096	17979839.076947775	0.35575342465753423	-2.6863835616438356	0.13408219178082192	0.5566027397260274	-0.03419178082191781	-2.2674246575342467	1010961.7479452054	0.8632763100286732	0.13888349658904178	49	108.7	-3.19	157.60000000000002	32	2	60.8	274.1	0	23.9	33.4	2.934	1.15	1.79	6.5	77.49166666666666	36.21666666666667	-3.1083333333333334	113.71666666666667	186.75	111.25	188.39166666666668	216.28333333333333	0	20.75	29.308333333333334	2.590333333333333	0.7566666666666667	1.8858333333333335	3458	1004	FALSE	FALSE	22.4685	91.7808	91	91	4	14	14	2014	7	Am	Tropical	474.5827841104306	10.616897056850357	IN01_238
BGD|IN01_238|Chittago	Bangladesh	NA	Indomalayan	NA	45	22.4685	91.7808	2014-05-01	2014-05-08	0	644	856	617	730.1287671232876	14	27	1517.2	15.7	28.59875	25.4025	32.04	24.0025	76.35875	0.9323375	2.6485026276536954	215.375	5.4	0.0925	21768838.5	0.80375	-5.0512500000000005	0.3075	1.1612500000000001	0.4879271224016565	-2.26375	1292783.5	3.7590028764827874	-2.4324981330983286	-1.0476254107082714	-0.45550095608134367	0.17490499073537855	25.437424657534248	22.346657534246575	29.06013698630137	21.054575342465753	77.54345205479451	0.7221208219178082	2.5541369863013696	232.91232876712328	4.488	0.1104109589041096	17979839.076947775	0.35575342465753423	-2.6863835616438356	0.13408219178082192	0.5566027397260274	-0.03419178082191781	-2.2674246575342467	1010961.7479452054	0.8632763100286732	0.13888349658904178	100.6	52.900000000000006	-4.12	153.60000000000002	94	5	49.400000000000006	249.7	0	25.6	32.7	3.231	0.9	2.45	6.5	77.49166666666666	36.21666666666667	-3.1083333333333334	113.71666666666667	186.75	111.25	188.39166666666668	216.28333333333333	0	20.75	29.308333333333334	2.590333333333333	0.7566666666666667	1.8858333333333335	2785	949	FALSE	FALSE	22.4685	91.7808	121	121	5	18	18	2014	7	Am	Tropical	507.1092082164435	12.28725646775634	IN01_238
BGD|IN01_238|Chittago	Bangladesh	NA	Indomalayan	NA	45	22.4685	91.7808	2014-06-01	2014-06-07	0	762	856	617	730.1287671232876	14	27	1517.2	15.7	28.487142857142857	26.257142857142856	30.762857142857143	25.432857142857145	83.63571428571429	0.6386142857142857	2.2666776810519935	191.28571428571428	3.5385714285714287	0.11714285714285715	20268096	0.8	-3.0814285714285714	0.42	0.6728571428571428	1.0922660826972832	-5.385714285714286	2246081.4285714286	3.3385655263148672	-2.2244006599231363	-0.43574007609211096	1.070086295271286	0.21899889516489063	25.437424657534248	22.346657534246575	29.06013698630137	21.054575342465753	77.54345205479451	0.7221208219178082	2.5541369863013696	232.91232876712328	4.488	0.1104109589041096	17979839.076947775	0.35575342465753423	-2.6863835616438356	0.13408219178082192	0.5566027397260274	-0.03419178082191781	-2.2674246575342467	1010961.7479452054	0.8632763100286732	0.13888349658904178	115.1	0	-3.7	115.1	432	73	293.40000000000003	206.8	0	24.5	30.200000000000003	3.206	0.5	2.02	6.5	77.49166666666666	36.21666666666667	-3.1083333333333334	113.71666666666667	186.75	111.25	188.39166666666668	216.28333333333333	0	20.75	29.308333333333334	2.590333333333333	0.7566666666666667	1.8858333333333335	4355	1070	FALSE	FALSE	22.4685	91.7808	152	152	6	22	22	2014	6	Am	Tropical	452.65366567390765	9.2905585893722	IN01_238
AUS|AU01_150|Daintree	Australia	NA	Australasia	1. Forest & Woodland	124	-16.23819	145.427151	2014-11-02	2014-11-09	22	0	0	0	0	3	10	4.2	0	24.20375	21.9125	27.62375	19.575	75.46875	0.7404625	2.9011903852513585	124	0.56125	0.035	26328916	-0.11375	-2.65875	-0.2625	0.15375	0.38162680239410174	-1.0275	1562421.625	2.1642082724729685	-1.6471860217058205	2.3882386525160917	-0.24677872601450726	0.29110011455202744	23.09931506849315	21.346712328767122	25.666931506849316	19.606191780821916	81.09284931506849	0.5362	2.8713424657534246	136.06575342465754	4.965123287671233	0.1487945205479452	19925262.47420805	-0.07194520547945206	-0.963890410958904	-0.04495890410958904	-0.13863013698630136	0.17591780821917807	0.36698630136986304	-16595.53150684931	2.6453875462449594	0.2827409520833431	86	92.5	-3.42	178.60000000000002	22	1	192.7	287.8	0	22	31.6	2.564	1.1	4.75	6.5	104.75833333333334	29.59166666666667	-1.0283333333333333	134.35	217.33333333333334	118.75	377.40000000000003	227.75833333333333	0	20.308333333333334	28.875	2.4425	0.7841666666666667	4.695	311	179	FALSE	FALSE	-16.23819	145.427151	306	123.5	11	44	18	2014	7	Am	Tropical	174.81804025442446	12.257872769851936	AU01_150
AUS|AU01_150|Daintree	Australia	NA	Australasia	1. Forest & Woodland	124	-16.23819	145.427151	2014-12-14	2014-12-21	22	0	0	0	0	3	10	4.2	0	26.35	23.85875	29.69875	21.98125	77.05625	0.7865	1.726821356788647	93.25	1.195	0.0775	27167725	0.7875	-4.50125	0.30125	1.285	0.5731693465739633	-4.455	3410579.875	1.6275195274847123	-0.21181705670627463	1.7137810632486503	-0.08319245321286077	-0.5670997404164898	23.09931506849315	21.346712328767122	25.666931506849316	19.606191780821916	81.09284931506849	0.5362	2.8713424657534246	136.06575342465754	4.965123287671233	0.1487945205479452	19925262.47420805	-0.07194520547945206	-0.963890410958904	-0.04495890410958904	-0.13863013698630136	0.17591780821917807	0.36698630136986304	-16595.53150684931	2.6453875462449594	0.2827409520833431	121.9	56	-4.05	177.9	99	5	165.4	286	0	23.4	32.5	2.902	1	3.88	6.5	104.75833333333334	29.59166666666667	-1.0283333333333333	134.35	217.33333333333334	118.75	377.40000000000003	227.75833333333333	0	20.308333333333334	28.875	2.4425	0.7841666666666667	4.695	388	216	FALSE	FALSE	-16.23819	145.427151	348	165.5	12	50	24	2014	7	Am	Tropical	199.97077466613294	12.537452892751975	AU01_150
AUS|AU01_150|Daintree	Australia	NA	Australasia	1. Forest & Woodland	124	-16.23819	145.427151	2014-12-28	2015-01-04	22	0	0	0	0	3	10	4.2	0	26.62625	24.61125	29.62875	23.201249999999998	81.64750000000001	0.646125	2.1791685287082743	115.375	3.3	0.15	25054826.5	0.9550000000000001	-3.4050000000000002	0.8812500000000001	1.13375	0.28045267141275937	-7.02625	2938243.875	2.0136736244884577	-1.0089551797036358	1.9315239894605991	-0.18519643336064778	0.2106085990007253	23.22728767123288	21.497890410958902	25.782698630136984	19.79313698630137	81.37823287671233	0.531122602739726	2.852041095890411	136.6232876712329	5.13641095890411	0.15715068493150686	19959977.3783872	0.055917808219178085	-0.6783972602739725	0.10598630136986303	-0.022739726027397253	0.1566027397260274	0.5382739726027398	18119.371232876714	2.619760801368132	0.31805632998462957	141.35000000000002	28	-3.9349999999999996	169.35000000000002	149	7.5	179.4	272.8	0	23.5	32	2.936	0.91	4.27	6.5	111.0625	23.6125	-0.55125	134.67083333333335	214.375	94.20833333333334	385.9666666666667	228.65416666666667	0	20.433333333333334	29.041666666666668	2.4665833333333333	0.7854166666666667	4.673333333333334	345	212	FALSE	FALSE	-16.23819	145.427151	362	179.5	12	52	26	2014	7	Am	Tropical	233.0401984410204	15.215814791235621	AU01_150
AUS|AU01_150|Daintree	Australia	NA	Australasia	1. Forest & Woodland	124	-16.23819	145.427151	2015-01-11	2015-01-18	22	0	0	0	0	3	10	4.4	0	27.135	25.1825	30.14875	24.60375	86.10125000000001	0.5020875	0.29806470639653204	209.125	7.1075	0.3575	22150760	1.4862499999999998	0.5950000000000001	1.40125	1.78875	0.734451962402057	-2.085	391537.125	3.6499197982331415	0.10811069586418462	0.27776725263971025	-0.7259018484087687	0.11174162855876749	23.355260273972604	21.649068493150686	25.898465753424656	19.980082191780824	81.66361643835616	0.5260452054794521	2.8327397260273974	137.18082191780823	5.307698630136986	0.16550684931506848	19994692.282566354	0.18378082191780823	-0.3929041095890411	0.2569315068493151	0.09315068493150686	0.13728767123287672	0.7095616438356165	52834.27397260274	2.5941340564913054	0.35337170788591604	160.8	0	-3.82	160.8	199	10	193.4	259.6	0	23.6	31.5	2.97	0.8200000000000001	4.66	6.5	117.36666666666667	17.633333333333333	-0.07416666666666667	134.99166666666667	211.41666666666666	69.66666666666667	394.53333333333336	229.55	0	20.558333333333334	29.208333333333336	2.490666666666667	0.7866666666666666	4.651666666666666	819	382	FALSE	FALSE	-16.23819	145.427151	11	193.5	1	2	28	2015	7	Am	Tropical	278.0193656936712	12.129560518990216	AU01_150
